N1		N2		time
250.000000	250.000000	0.000000
1382.988318	167.719561	12.000000	33.798389
1406.178849	166.953860	12.100000	33.577785
1429.593864	166.184548	12.200000	33.577785
1453.230063	165.411635	12.300000	33.577785
1477.083961	164.635136	12.400000	33.577785
1501.151884	163.855067	12.500000	33.577785
1525.429977	163.071448	12.600000	33.577785
1549.914196	162.284300	12.700000	33.577785
1574.600315	161.493648	12.800000	33.577785
1599.483924	160.699518	12.900000	33.577785
1624.560435	159.901940	13.000000	33.577785
1640.221233	159.102471	13.100000	33.959055
1655.905880	158.302669	13.200000	33.959055
1671.611997	157.502574	13.300000	33.959055
1687.337190	156.702224	13.400000	33.959055
1703.079056	155.901659	13.500000	33.959055
1718.835181	155.100920	13.600000	33.959055
1734.603141	154.300047	13.700000	33.959055
1750.380506	153.499081	13.800000	33.959055
1766.164842	152.698066	13.900000	33.959055
1781.953708	151.897043	14.000000	33.959055
1785.470534	151.097908	14.100000	34.364339
1788.965792	150.302524	14.200000	34.364339
1792.439509	149.510877	14.300000	34.364339
1795.891711	148.722957	14.400000	34.364339
1799.322430	147.938753	14.500000	34.364339
1802.731696	147.158253	14.600000	34.364339
1806.119543	146.381446	14.700000	34.364339
1809.486007	145.608320	14.800000	34.364339
1812.831124	144.838863	14.900000	34.364339
1816.154935	144.073065	15.000000	34.364339
1797.595577	143.314056	15.100000	35.001917
1779.392086	142.564823	15.200000	35.001917
1761.534350	141.825149	15.300000	35.001917
1744.012636	141.094822	15.400000	35.001917
1726.817575	140.373639	15.500000	35.001917
1709.940142	139.661401	15.600000	35.001917
1693.371640	138.957916	15.700000	35.001917
1677.103688	138.262998	15.800000	35.001917
1661.128205	137.576465	15.900000	35.001917
1645.437396	136.898143	16.000000	35.001917
1664.082533	136.223219	16.100000	33.849841
1682.784094	135.547017	16.200000	33.849841
1701.538791	134.869577	16.300000	33.849841
1720.343296	134.190937	16.400000	33.849841
1739.194246	133.511138	16.500000	33.849841
1758.088243	132.830220	16.600000	33.849841
1777.021858	132.148227	16.700000	33.849841
1795.991633	131.465201	16.800000	33.849841
1814.994084	130.781185	16.900000	33.849841
1834.025700	130.096226	17.000000	33.849841
1862.031581	129.409214	17.100000	33.528294
1890.202234	128.719041	17.200000	33.528294
1918.530721	128.025759	17.300000	33.528294
1947.009936	127.329419	17.400000	33.528294
1975.632605	126.630077	17.500000	33.528294
2004.391297	125.927792	17.600000	33.528294
2033.278430	125.222623	17.700000	33.528294
2062.286279	124.514633	17.800000	33.528294
2091.406982	123.803889	17.900000	33.528294
2120.632550	123.090458	18.000000	33.528294
2137.392549	122.375944	18.100000	33.916232
2154.107803	121.661940	18.200000	33.916232
2170.775697	120.948495	18.300000	33.916232
2187.393650	120.235661	18.400000	33.916232
2203.959112	119.523487	18.500000	33.916232
2220.469568	118.812025	18.600000	33.916232
2236.922539	118.101324	18.700000	33.916232
2253.315581	117.391436	18.800000	33.916232
2269.646290	116.682410	18.900000	33.916232
2285.912302	115.974297	19.000000	33.916232
2319.056848	115.265197	19.100000	33.423607
2352.294894	114.553235	19.200000	33.423607
2385.615728	113.838500	19.300000	33.423607
2419.008527	113.121081	19.400000	33.423607
2452.462378	112.401074	19.500000	33.423607
2485.966284	111.678574	19.600000	33.423607
2519.509187	110.953680	19.700000	33.423607
2553.079974	110.226494	19.800000	33.423607
2586.667498	109.497118	19.900000	33.423607
2620.260593	108.765658	20.000000	33.423607
2683.749241	108.029005	20.100000	32.488449
2747.903234	107.284043	20.200000	32.488449
2812.688168	106.530880	20.300000	32.488449
2878.068086	105.769635	20.400000	32.488449
2944.005540	105.000443	20.500000	32.488449
3010.461670	104.223447	20.600000	32.488449
3077.396282	103.438805	20.700000	32.488449
3144.767941	102.646687	20.800000	32.488449
3212.534066	101.847275	20.900000	32.488449
3280.651031	101.040764	21.000000	32.488449
3291.312833	100.233139	21.100000	33.845938
3301.839695	99.430264	21.200000	33.845938
3312.232300	98.632151	21.300000	33.845938
3322.491363	97.838814	21.400000	33.845938
3332.617629	97.050263	21.500000	33.845938
3342.611873	96.266508	21.600000	33.845938
3352.474897	95.487560	21.700000	33.845938
3362.207532	94.713427	21.800000	33.845938
3371.810633	93.944116	21.900000	33.845938
3381.285079	93.179633	22.000000	33.845938
3368.803501	92.422007	22.100000	34.240762
3356.580346	91.673151	22.200000	34.240762
3344.608810	90.932902	22.300000	34.240762
3332.882320	90.201099	22.400000	34.240762
3321.394522	89.477588	22.500000	34.240762
3310.139276	88.762218	22.600000	34.240762
3299.110643	88.054843	22.700000	34.240762
3288.302880	87.355320	22.800000	34.240762
3277.710431	86.663509	22.900000	34.240762
3267.327916	85.979277	23.000000	34.240762
3297.224904	85.299067	23.100000	33.455500
3326.904422	84.619485	23.200000	33.455500
3356.359418	83.940638	23.300000	33.455500
3385.583091	83.262633	23.400000	33.455500
3414.568895	82.585577	23.500000	33.455500
3443.310543	81.909575	23.600000	33.455500
3471.802012	81.234731	23.700000	33.455500
3500.037541	80.561149	23.800000	33.455500
3528.011641	79.888930	23.900000	33.455500
3555.719088	79.218175	24.000000	33.455500
3581.497324	78.549113	24.100000	33.488457
3607.004763	77.881968	24.200000	33.488457
3632.237917	77.216828	24.300000	33.488457
3657.193541	76.553781	24.400000	33.488457
3681.868633	75.892911	24.500000	33.488457
3706.260430	75.234303	24.600000	33.488457
3730.366407	74.578039	24.700000	33.488457
3754.184274	73.924199	24.800000	33.488457
3777.711971	73.272861	24.900000	33.488457
3800.947669	72.624102	25.000000	33.488457
3832.977520	71.977341	25.100000	33.315808
3864.666585	71.332025	25.200000	33.315808
3896.008678	70.688267	25.300000	33.315808
3926.998009	70.046177	25.400000	33.315808
3957.629175	69.405866	25.500000	33.315808
3987.897165	68.767439	25.600000	33.315808
4017.797357	68.131003	25.700000	33.315808
4047.325511	67.496660	25.800000	33.315808
4076.477767	66.864511	25.900000	33.315808
4105.250642	66.234654	26.000000	33.315808
4112.799782	65.608557	26.100000	33.673952
4120.213814	64.987608	26.200000	33.673952
4127.494684	64.371789	26.300000	33.673952
4134.644329	63.761081	26.400000	33.673952
4141.664679	63.155464	26.500000	33.673952
4148.557653	62.554917	26.600000	33.673952
4155.325161	61.959420	26.700000	33.673952
4161.969101	61.368951	26.800000	33.673952
4168.491359	60.783488	26.900000	33.673952
4174.893808	60.203007	27.000000	33.673952
4205.076608	59.626058	27.100000	33.267223
4234.847704	59.051267	27.200000	33.267223
4264.204085	58.478727	27.300000	33.267223
4293.143148	57.908528	27.400000	33.267223
4321.662685	57.340758	27.500000	33.267223
4349.760877	56.775500	27.600000	33.267223
4377.436285	56.212837	27.700000	33.267223
4404.687840	55.652850	27.800000	33.267223
4431.514834	55.095616	27.900000	33.267223
4457.916910	54.541210	28.000000	33.267223
4415.983329	53.993385	28.100000	34.270759
4375.351876	53.455621	28.200000	34.270759
4335.966087	52.927589	28.300000	34.270759
4297.772707	52.408975	28.400000	34.270759
4260.721462	51.899480	28.500000	34.270759
4224.764854	51.398821	28.600000	34.270759
4189.857974	50.906724	28.700000	34.270759
4155.958324	50.422931	28.800000	34.270759
4123.025662	49.947192	28.900000	34.270759
4091.021848	49.479272	29.000000	34.270759
4102.321287	49.016855	29.100000	33.618435
4113.425336	48.557784	29.200000	33.618435
4124.336220	48.102063	29.300000	33.618435
4135.056185	47.649697	29.400000	33.618435
4145.587502	47.200688	29.500000	33.618435
4155.932455	46.755039	29.600000	33.618435
4166.093348	46.312750	29.700000	33.618435
4176.072498	45.873823	29.800000	33.618435
4185.872230	45.438256	29.900000	33.618435
4195.494882	45.006048	30.000000	33.618435
4136.093226	44.580283	30.100000	34.612002
4078.726353	44.163795	30.200000	34.612002
4023.292712	43.756223	30.300000	34.612002
3969.697396	43.357225	30.400000	34.612002
3917.851611	42.966481	30.500000	34.612002
3867.672187	42.583684	30.600000	34.612002
3819.081145	42.208545	30.700000	34.612002
3772.005292	41.840791	30.800000	34.612002
3726.375866	41.480162	30.900000	34.612002
3682.128200	41.126410	31.000000	34.612002
3656.046280	40.778610	31.100000	34.357298
3630.619074	40.435903	31.200000	34.357298
3605.823835	40.098158	31.300000	34.357298
3581.638851	39.765249	31.400000	34.357298
3558.043389	39.437053	31.500000	34.357298
3535.017640	39.113452	31.600000	34.357298
3512.542667	38.794335	31.700000	34.357298
3490.600358	38.479590	31.800000	34.357298
3469.173382	38.169115	31.900000	34.357298
3448.245147	37.862806	32.000000	34.357298
3475.474550	37.558771	32.100000	33.486641
3502.446469	37.255215	32.200000	33.486641
3529.156183	36.952185	32.300000	33.486641
3555.599226	36.649727	32.400000	33.486641
3581.771389	36.347887	32.500000	33.486641
3607.668716	36.046710	32.600000	33.486641
3633.287508	35.746241	32.700000	33.486641
3658.624317	35.446523	32.800000	33.486641
3683.675947	35.147600	32.900000	33.486641
3708.439453	34.849513	33.000000	33.486641
3664.190481	34.554689	33.100000	34.620569
3621.260669	34.265396	33.200000	34.620569
3579.592776	33.981448	33.300000	34.620569
3539.132825	33.702667	33.400000	34.620569
3499.829875	33.428886	33.500000	34.620569
3461.635805	33.159943	33.600000	34.620569
3424.505129	32.895686	33.700000	34.620569
3388.394811	32.635967	33.800000	34.620569
3353.264109	32.380647	33.900000	34.620569
3319.074416	32.129592	34.000000	34.620569
3290.559353	31.882521	34.100000	34.542317
3262.750232	31.639170	34.200000	34.542317
3235.622021	31.399440	34.300000	34.542317
3209.150857	31.163234	34.400000	34.542317
3183.313976	30.930458	34.500000	34.542317
3158.089654	30.701024	34.600000	34.542317
3133.457144	30.474846	34.700000	34.542317
3109.396626	30.251841	34.800000	34.542317
3085.889154	30.031930	34.900000	34.542317
3062.916607	29.815036	35.000000	34.542317
3093.802795	29.599502	35.100000	33.470132
3124.520530	29.383748	35.200000	33.470132
3155.061383	29.167811	35.300000	33.470132
3185.417136	28.951729	35.400000	33.470132
3215.579788	28.735540	35.500000	33.470132
3245.541566	28.519281	35.600000	33.470132
3275.294928	28.302990	35.700000	33.470132
3304.832568	28.086705	35.800000	33.470132
3334.147427	27.870462	35.900000	33.470132
3363.232695	27.654299	36.000000	33.470132
3364.370202	27.439013	36.100000	34.012098
3365.490541	27.225372	36.200000	34.012098
3366.593969	27.013362	36.300000	34.012098
3367.680743	26.802973	36.400000	34.012098
3368.751113	26.594193	36.500000	34.012098
3369.805326	26.387011	36.600000	34.012098
3370.843628	26.181415	36.700000	34.012098
3371.866257	25.977394	36.800000	34.012098
3372.873452	25.774937	36.900000	34.012098
3373.865447	25.574032	37.000000	34.012098
3402.126821	25.373975	37.100000	33.480851
3430.143651	25.174092	37.200000	33.480851
3457.910307	24.974415	37.300000	33.480851
3485.421416	24.774977	37.400000	33.480851
3512.671865	24.575810	37.500000	33.480851
3539.656802	24.376947	37.600000	33.480851
3566.371638	24.178418	37.700000	33.480851
3592.812043	23.980255	37.800000	33.480851
3618.973953	23.782489	37.900000	33.480851
3644.853561	23.585150	38.000000	33.480851
3669.270259	23.388295	38.100000	33.503569
3693.403656	23.191979	38.200000	33.503569
3717.251316	22.996231	38.300000	33.503569
3740.811034	22.801076	38.400000	33.503569
3764.080836	22.606540	38.500000	33.503569
3787.058971	22.412650	38.600000	33.503569
3809.743915	22.219429	38.700000	33.503569
3832.134360	22.026902	38.800000	33.503569
3854.229211	21.835094	38.900000	33.503569
3876.027585	21.644026	39.000000	33.503569
3878.492286	21.454131	39.100000	33.833860
3880.912626	21.265818	39.200000	33.833860
3883.289364	21.079077	39.300000	33.833860
3885.623243	20.893896	39.400000	33.833860
3887.915001	20.710266	39.500000	33.833860
3890.165359	20.528175	39.600000	33.833860
3892.375032	20.347613	39.700000	33.833860
3894.544723	20.168569	39.800000	33.833860
3896.675123	19.991032	39.900000	33.833860
3898.766915	19.814991	40.000000	33.833860
3842.685108	19.641585	40.100000	34.704330
3788.455790	19.471861	40.200000	34.704330
3735.989299	19.305679	40.300000	34.704330
3685.201663	19.142907	40.400000	34.704330
3636.014163	18.983420	40.500000	34.704330
3588.352922	18.827100	40.600000	34.704330
3542.148544	18.673835	40.700000	34.704330
3497.335775	18.523516	40.800000	34.704330
3453.853203	18.376044	40.900000	34.704330
3411.642973	18.231321	41.000000	34.704330
3416.294160	18.088426	41.100000	33.934601
3420.873720	17.946499	41.200000	33.934601
3425.382560	17.805535	41.300000	33.934601
3429.821583	17.665534	41.400000	33.934601
3434.191687	17.526491	41.500000	33.934601
3438.493764	17.388403	41.600000	33.934601
3442.728702	17.251268	41.700000	33.934601
3446.897383	17.115083	41.800000	33.934601
3451.000682	16.979844	41.900000	33.934601
3455.039469	16.845547	42.000000	33.934601
3454.256320	16.712270	42.100000	34.020164
3453.487663	16.580084	42.200000	34.020164
3452.733232	16.448979	42.300000	34.020164
3451.992768	16.318946	42.400000	34.020164
3451.266016	16.189975	42.500000	34.020164
3450.552725	16.062057	42.600000	34.020164
3449.852650	15.935182	42.700000	34.020164
3449.165550	15.809342	42.800000	34.020164
3448.491188	15.684526	42.900000	34.020164
3447.829332	15.560726	43.000000	34.020164
3413.104395	15.438462	43.100000	34.590573
3379.308788	15.318217	43.200000	34.590573
3346.406515	15.199931	43.300000	34.590573
3314.363410	15.083547	43.400000	34.590573
3283.147029	14.969010	43.500000	34.590573
3252.726540	14.856267	43.600000	34.590573
3223.072623	14.745266	43.700000	34.590573
3194.157381	14.635960	43.800000	34.590573
3165.954252	14.528302	43.900000	34.590573
3138.437934	14.422247	44.000000	34.590573
3126.214971	14.317542	44.100000	34.330802
3114.228730	14.213948	44.200000	34.330802
3102.473216	14.111447	44.300000	34.330802
3090.942635	14.010018	44.400000	34.330802
3079.631378	13.909642	44.500000	34.330802
3068.534020	13.810302	44.600000	34.330802
3057.645308	13.711980	44.700000	34.330802
3046.960157	13.614658	44.800000	34.330802
3036.473641	13.518320	44.900000	34.330802
3026.180990	13.422948	45.000000	34.330802
3032.364566	13.328310	45.100000	34.011966
3038.468016	13.234183	45.200000	34.011966
3044.492017	13.140567	45.300000	34.011966
3050.437251	13.047464	45.400000	34.011966
3056.304407	12.954873	45.500000	34.011966
3062.094176	12.862795	45.600000	34.011966
3067.807255	12.771231	45.700000	34.011966
3073.444344	12.680180	45.800000	34.011966
3079.006146	12.589644	45.900000	34.011966
3084.493367	12.499621	46.000000	34.011966
3082.628535	12.410203	46.100000	34.154614
3080.793871	12.321475	46.200000	34.154614
3078.988859	12.233432	46.300000	34.154614
3077.212991	12.146066	46.400000	34.154614
3075.465770	12.059373	46.500000	34.154614
3073.746708	11.973344	46.600000	34.154614
3072.055325	11.887976	46.700000	34.154614
3070.391151	11.803260	46.800000	34.154614
3068.753725	11.719192	46.900000	34.154614
3067.142595	11.635765	47.000000	34.154614
3026.830846	11.553423	47.100000	34.851854
2987.643077	11.472581	47.200000	34.851854
2949.533008	11.393189	47.300000	34.851854
2912.456864	11.315202	47.400000	34.851854
2876.373209	11.238576	47.500000	34.851854
2841.242792	11.163267	47.600000	34.851854
2807.028405	11.089236	47.700000	34.851854
2773.694751	11.016444	47.800000	34.851854
2741.208324	10.944854	47.900000	34.851854
2709.537296	10.874431	48.000000	34.851854
2706.850306	10.804834	48.100000	34.286295
2704.202421	10.735744	48.200000	34.286295
2701.593005	10.667156	48.300000	34.286295
2699.021434	10.599064	48.400000	34.286295
2696.487096	10.531464	48.500000	34.286295
2693.989390	10.464352	48.600000	34.286295
2691.527727	10.397722	48.700000	34.286295
2689.101530	10.331570	48.800000	34.286295
2686.710231	10.265892	48.900000	34.286295
2684.353275	10.200684	49.000000	34.286295
2704.726638	10.135710	49.100000	33.770103
2724.978210	10.070744	49.200000	33.770103
2745.104649	10.005794	49.300000	33.770103
2765.102711	9.940867	49.400000	33.770103
2784.969249	9.875970	49.500000	33.770103
2804.701214	9.811112	49.600000	33.770103
2824.295660	9.746300	49.700000	33.770103
2843.749738	9.681541	49.800000	33.770103
2863.060706	9.616843	49.900000	33.770103
2882.225922	9.552212	50.000000	33.770103
2906.163510	9.487610	50.100000	33.657451
2929.950678	9.422998	50.200000	33.657451
2953.582761	9.358386	50.300000	33.657451
2977.055228	9.293782	50.400000	33.657451
3000.363697	9.229195	50.500000	33.657451
3023.503926	9.164634	50.600000	33.657451
3046.471824	9.100108	50.700000	33.657451
3069.263448	9.035625	50.800000	33.657451
3091.875004	8.971196	50.900000	33.657451
3114.302853	8.906827	51.000000	33.657451
3127.240647	8.842610	51.100000	33.852846
3140.030620	8.778633	51.200000	33.852846
3152.672850	8.714901	51.300000	33.852846
3165.167470	8.651416	51.400000	33.852846
3177.514668	8.588183	51.500000	33.852846
3189.714682	8.525206	51.600000	33.852846
3201.767802	8.462488	51.700000	33.852846
3213.674369	8.400032	51.800000	33.852846
3225.434769	8.337843	51.900000	33.852846
3237.049438	8.275924	52.000000	33.852846
3208.375350	8.214608	52.100000	34.581389
3180.405954	8.154211	52.200000	34.581389
3153.116297	8.094707	52.300000	34.581389
3126.482586	8.036073	52.400000	34.581389
3100.482129	7.978287	52.500000	34.581389
3075.093265	7.921325	52.600000	34.581389
3050.295308	7.865166	52.700000	34.581389
3026.068497	7.809791	52.800000	34.581389
3002.393939	7.755180	52.900000	34.581389
2979.253564	7.701312	53.000000	34.581389
3002.684417	7.647818	53.100000	33.654559
3025.946618	7.594343	53.200000	33.654559
3049.036015	7.540894	53.300000	33.654559
3071.948609	7.487479	53.400000	33.654559
3094.680551	7.434105	53.500000	33.654559
3117.228148	7.380780	53.600000	33.654559
3139.587859	7.327509	53.700000	33.654559
3161.756300	7.274301	53.800000	33.654559
3183.730242	7.221163	53.900000	33.654559
3205.506614	7.168101	54.000000	33.654559
3217.444955	7.115191	54.100000	33.851462
3229.236521	7.062506	54.200000	33.851462
3240.881747	7.010049	54.300000	33.851462
3252.381117	6.957821	54.400000	33.851462
3263.735155	6.905827	54.500000	33.851462
3274.944432	6.854069	54.600000	33.851462
3286.009558	6.802549	54.700000	33.851462
3296.931182	6.751269	54.800000	33.851462
3307.709995	6.700233	54.900000	33.851462
3318.346720	6.649441	55.000000	33.851462
3341.948002	6.598810	55.100000	33.590478
3365.322239	6.548259	55.200000	33.590478
3388.466211	6.497794	55.300000	33.590478
3411.376892	6.447423	55.400000	33.590478
3434.051444	6.397152	55.500000	33.590478
3456.487222	6.346989	55.600000	33.590478
3478.681767	6.296939	55.700000	33.590478
3500.632807	6.247010	55.800000	33.590478
3522.338258	6.197208	55.900000	33.590478
3543.796215	6.147539	56.000000	33.590478
3555.625558	6.098066	56.100000	33.767550
3567.285256	6.048851	56.200000	33.767550
3578.776406	5.999896	56.300000	33.767550
3590.100149	5.951203	56.400000	33.767550
3601.257666	5.902774	56.500000	33.767550
3612.250175	5.854610	56.600000	33.767550
3623.078932	5.806715	56.700000	33.767550
3633.745227	5.759088	56.800000	33.767550
3644.250381	5.711733	56.900000	33.767550
3654.595747	5.664650	57.000000	33.767550
3673.614383	5.617792	57.100000	33.606064
3692.383504	5.571112	57.200000	33.606064
3710.902914	5.524615	57.300000	33.606064
3729.172557	5.478306	57.400000	33.606064
3747.192518	5.432190	57.500000	33.606064
3764.963011	5.386270	57.600000	33.606064
3782.484383	5.340551	57.700000	33.606064
3799.757107	5.295037	57.800000	33.606064
3816.781776	5.249732	57.900000	33.606064
3833.559103	5.204640	58.000000	33.606064
3856.505424	5.159731	58.100000	33.489940
3879.147306	5.114978	58.200000	33.489940
3901.483738	5.070386	58.300000	33.489940
3923.513926	5.025961	58.400000	33.489940
3945.237291	4.981708	58.500000	33.489940
3966.653459	4.937633	58.600000	33.489940
3987.762261	4.893741	58.700000	33.489940
4008.563725	4.850037	58.800000	33.489940
4029.058069	4.806525	58.900000	33.489940
4049.245696	4.763212	59.000000	33.489940
4020.201587	4.720332	59.100000	34.262571
3991.937975	4.678107	59.200000	34.262571
3964.426110	4.636520	59.300000	34.262571
3937.638625	4.595553	59.400000	34.262571
3911.549459	4.555189	59.500000	34.262571
3886.133776	4.515414	59.600000	34.262571
3861.367895	4.476211	59.700000	34.262571
3837.229223	4.437567	59.800000	34.262571
3813.696196	4.399467	59.900000	34.262571
3790.748216	4.361897	60.000000	34.262571
3762.752756	4.324869	60.100000	34.348229
3735.480376	4.288394	60.200000	34.348229
3708.905151	4.252456	60.300000	34.348229
3683.002375	4.217041	60.400000	34.348229
3657.748490	4.182136	60.500000	34.348229
3633.121020	4.147727	60.600000	34.348229
3609.098511	4.113802	60.700000	34.348229
3585.660471	4.080349	60.800000	34.348229
3562.787318	4.047356	60.900000	34.348229
3540.460329	4.014812	61.000000	34.348229
3525.111370	3.982680	61.100000	34.242810
3510.095610	3.950926	61.200000	34.242810
3495.403611	3.919543	61.300000	34.242810
3481.026281	3.888522	61.400000	34.242810
3466.954856	3.857857	61.500000	34.242810
3453.180891	3.827541	61.600000	34.242810
3439.696241	3.797567	61.700000	34.242810
3426.493047	3.767929	61.800000	34.242810
3413.563730	3.738621	61.900000	34.242810
3400.900971	3.709636	62.000000	34.242810
3428.464453	3.680821	62.100000	33.493481
3455.777389	3.652030	62.200000	33.493481
3482.834668	3.623268	62.300000	33.493481
3509.631438	3.594539	62.400000	33.493481
3536.163101	3.565849	62.500000	33.493481
3562.425317	3.537201	62.600000	33.493481
3588.413999	3.508600	62.700000	33.493481
3614.125320	3.480052	62.800000	33.493481
3639.555705	3.451559	62.900000	33.493481
3664.701832	3.423127	63.000000	33.493481
3669.207585	3.394830	63.100000	33.865358
3673.637023	3.366736	63.200000	33.865358
3677.991250	3.338847	63.300000	33.865358
3682.271358	3.311160	63.400000	33.865358
3686.478432	3.283675	63.500000	33.865358
3690.613546	3.256392	63.600000	33.865358
3694.677765	3.229309	63.700000	33.865358
3698.672146	3.202427	63.800000	33.865358
3702.597732	3.175743	63.900000	33.865358
3706.455561	3.149258	64.000000	33.865358
3711.841198	3.122965	64.100000	33.837761
3717.135607	3.096859	64.200000	33.837761
3722.340062	3.070939	64.300000	33.837761
3727.455827	3.045205	64.400000	33.837761
3732.484158	3.019657	64.500000	33.837761
3737.426303	2.994293	64.600000	33.837761
3742.283502	2.969114	64.700000	33.837761
3747.056986	2.944118	64.800000	33.837761
3751.747976	2.919306	64.900000	33.837761
3756.357683	2.894676	65.000000	33.837761
3788.794039	2.870148	65.100000	33.327193
3820.894143	2.845644	65.200000	33.327193
3852.651292	2.821170	65.300000	33.327193
3884.059179	2.796730	65.400000	33.327193
3915.111895	2.772329	65.500000	33.327193
3945.803930	2.747972	65.600000	33.327193
3976.130169	2.723662	65.700000	33.327193
4006.085891	2.699405	65.800000	33.327193
4035.666765	2.675206	65.900000	33.327193
4064.868847	2.651067	66.000000	33.327193
4065.249016	2.627070	66.100000	33.810840
4065.621761	2.603288	66.200000	33.810840
4065.987230	2.579719	66.300000	33.810840
4066.345564	2.556363	66.400000	33.810840
4066.696905	2.533216	66.500000	33.810840
4067.041388	2.510277	66.600000	33.810840
4067.379149	2.487545	66.700000	33.810840
4067.710320	2.465017	66.800000	33.810840
4068.035031	2.442692	66.900000	33.810840
