N1		N2		time
250.000000	250.000000	0.000000
623.266999	5733.077220	10.500000	19.295478
623.647056	5805.145721	10.600000	19.295478
623.937106	5876.016008	10.700000	19.295478
624.138814	5945.659517	10.800000	19.295478
624.253917	6014.050760	10.900000	19.295478
624.284211	6081.167290	11.000000	19.295478
624.447471	6143.046194	11.100000	19.393538
624.533881	6203.653230	11.200000	19.393538
624.545242	6262.979452	11.300000	19.393538
624.483386	6321.018385	11.400000	19.393538
624.350169	6377.765935	11.500000	19.393538
624.147470	6433.220302	11.600000	19.393538
623.877186	6487.381873	11.700000	19.393538
623.541221	6540.253122	11.800000	19.393538
623.141490	6591.838503	11.900000	19.393538
622.679908	6642.144346	12.000000	19.393538
620.496247	6720.765785	12.100000	18.601085
618.230939	6797.703911	12.200000	18.601085
615.887270	6872.939258	12.300000	18.601085
613.468528	6946.456611	12.400000	18.601085
610.977999	7018.244858	12.500000	18.601085
608.418959	7088.296836	12.600000	18.601085
605.794663	7156.609162	12.700000	18.601085
603.108340	7223.182057	12.800000	18.601085
600.363185	7288.019161	12.900000	18.601085
597.562352	7351.127339	13.000000	18.601085
596.969464	7363.848886	13.100000	19.701474
596.364035	7376.140073	13.200000	19.701474
595.746646	7388.014500	13.300000	19.701474
595.117858	7399.485433	13.400000	19.701474
594.478214	7410.565810	13.500000	19.701474
593.828238	7421.268238	13.600000	19.701474
593.168437	7431.604998	13.700000	19.701474
592.499299	7441.588044	13.800000	19.701474
591.821296	7451.229008	13.900000	19.701474
591.134884	7460.539205	14.000000	19.701474
589.675423	7488.364334	14.100000	19.342524
588.191693	7515.286758	14.200000	19.342524
586.685010	7541.329961	14.300000	19.342524
585.156651	7566.517301	14.400000	19.342524
583.607852	7590.871974	14.500000	19.342524
582.039810	7614.416974	14.600000	19.342524
580.453683	7637.175057	14.700000	19.342524
578.850592	7659.168711	14.800000	19.342524
577.231617	7680.420128	14.900000	19.342524
575.597803	7700.951180	15.000000	19.342524
572.008238	7761.166484	15.100000	18.317096
568.383878	7819.589524	15.200000	18.317096
564.727774	7876.243530	15.300000	18.317096
561.042892	7931.153938	15.400000	18.317096
557.332110	7984.348170	15.500000	18.317096
553.598214	8035.855430	15.600000	18.317096
549.843897	8085.706493	15.700000	18.317096
546.071759	8133.933514	15.800000	18.317096
542.284308	8180.569838	15.900000	18.317096
538.483955	8225.649824	16.000000	18.317096
534.871918	8265.413380	16.100000	18.437144
531.252197	8303.806689	16.200000	18.437144
527.626721	8340.865419	16.300000	18.437144
523.997336	8376.625371	16.400000	18.437144
520.365806	8411.122368	16.500000	18.437144
516.733813	8444.392163	16.600000	18.437144
513.102959	8476.470341	16.700000	18.437144
509.474769	8507.392247	16.800000	18.437144
505.850692	8537.192906	16.900000	18.437144
502.232102	8565.906956	17.000000	18.437144
499.320500	8576.448403	17.100000	18.871620
496.422712	8586.608362	17.200000	18.871620
493.539029	8596.401292	17.300000	18.871620
490.669717	8605.841156	17.400000	18.871620
487.815025	8614.941433	17.500000	18.871620
484.975178	8623.715131	17.600000	18.871620
482.150383	8632.174797	17.700000	18.871620
479.340830	8640.332533	17.800000	18.871620
476.546688	8648.200003	17.900000	18.871620
473.768112	8655.788451	18.000000	18.871620
472.975885	8594.799596	18.100000	20.034977
472.242960	8536.792062	18.200000	20.034977
471.566201	8481.587578	18.300000	20.034977
470.942682	8429.021179	18.400000	20.034977
470.369662	8378.939997	18.500000	20.034977
469.844575	8331.202167	18.600000	20.034977
469.365015	8285.675862	18.700000	20.034977
468.928725	8242.238424	18.800000	20.034977
468.533581	8200.775578	18.900000	20.034977
468.177590	8161.180737	19.000000	20.034977
466.333316	8175.824616	19.100000	19.138723
464.487238	8189.936275	19.200000	19.138723
462.639922	8203.534343	19.300000	19.138723
460.791907	8216.636922	19.400000	19.138723
458.943709	8229.261601	19.500000	19.138723
457.095818	8241.425450	19.600000	19.138723
455.248702	8253.145034	19.700000	19.138723
453.402804	8264.436416	19.800000	19.138723
451.558546	8275.315164	19.900000	19.138723
449.716329	8285.796358	20.000000	19.138723
446.071376	8340.197632	20.100000	17.858581
442.416712	8392.772626	20.200000	17.858581
438.754668	8443.558852	20.300000	17.858581
435.087478	8492.595152	20.400000	17.858581
431.417283	8539.921483	20.500000	17.858581
427.746127	8585.578717	20.600000	17.858581
424.075962	8629.608443	20.700000	17.858581
420.408647	8672.052798	20.800000	17.858581
416.745952	8712.954288	20.900000	17.858581
413.089556	8752.355646	21.000000	17.858581
410.917907	8750.136140	21.100000	19.009995
408.763855	8748.049196	21.200000	19.009995
406.627101	8746.088752	21.300000	19.009995
404.507358	8744.249020	21.400000	19.009995
402.404347	8742.524473	21.500000	19.009995
400.317799	8740.909836	21.600000	19.009995
398.247453	8739.400071	21.700000	19.009995
396.193056	8737.990365	21.800000	19.009995
394.154363	8736.676126	21.900000	19.009995
392.131137	8735.452964	22.000000	19.009995
390.710399	8711.134553	22.100000	19.440675
389.316041	8687.939996	22.200000	19.440675
387.946917	8665.812762	22.300000	19.440675
386.601945	8644.699607	22.400000	19.440675
385.280098	8624.550341	22.500000	19.440675
383.980405	8605.317625	22.600000	19.440675
382.701948	8586.956775	22.700000	19.440675
381.443853	8569.425589	22.800000	19.440675
380.205295	8552.684182	22.900000	19.440675
378.985490	8536.694837	23.000000	19.440675
376.699105	8561.884243	23.100000	18.594348
374.412289	8586.126237	23.200000	18.594348
372.125909	8609.452458	23.300000	18.594348
369.840794	8631.893916	23.400000	18.594348
367.557728	8653.480962	23.500000	18.594348
365.277454	8674.243269	23.600000	18.594348
363.000680	8694.209812	23.700000	18.594348
360.728073	8713.408854	23.800000	18.594348
358.460266	8731.867939	23.900000	18.594348
356.197855	8749.613882	24.000000	18.594348
355.127500	8717.400725	24.100000	19.570454
354.084507	8686.690604	24.200000	19.570454
353.067572	8657.404652	24.300000	19.570454
352.075468	8629.468903	24.400000	19.570454
351.107035	8602.813923	24.500000	19.570454
350.161179	8577.374477	24.600000	19.570454
349.236865	8553.089221	24.700000	19.570454
348.333115	8529.900428	24.800000	19.570454
347.449006	8507.753727	24.900000	19.570454
346.583661	8486.597874	25.000000	19.570454
345.195845	8490.767783	25.100000	19.129376
343.813152	8494.789335	25.200000	19.129376
342.435655	8498.668406	25.300000	19.129376
341.063423	8502.410647	25.400000	19.129376
339.696518	8506.021490	25.500000	19.129376
338.334999	8509.506153	25.600000	19.129376
336.978920	8512.869651	25.700000	19.129376
335.628328	8516.116802	25.800000	19.129376
334.283268	8519.252235	25.900000	19.129376
332.943782	8522.280396	26.000000	19.129376
332.774135	8466.276989	26.100000	20.087791
332.641185	8412.942894	26.200000	20.087791
332.543105	8362.123274	26.300000	20.087791
332.478185	8313.674468	26.400000	20.087791
332.444820	8267.463002	26.500000	20.087791
332.441503	8223.364708	26.600000	20.087791
332.466819	8181.263923	26.700000	20.087791
332.519435	8141.052782	26.800000	20.087791
332.598097	8102.630573	26.900000	20.087791
332.701622	8065.903154	27.000000	20.087791
331.285387	8101.730864	27.100000	18.789057
329.854307	8136.308770	27.200000	18.789057
328.409459	8169.670145	27.300000	18.789057
326.951886	8201.848264	27.400000	18.789057
325.482592	8232.876315	27.500000	18.789057
324.002547	8262.787323	27.600000	18.789057
322.512684	8291.614077	27.700000	18.789057
321.013903	8319.389068	27.800000	18.789057
319.507066	8346.144427	27.900000	18.789057
317.993003	8371.911874	28.000000	18.789057
316.377733	8400.442382	28.100000	18.697515
314.755589	8427.917417	28.200000	18.697515
313.127421	8454.370026	28.300000	18.697515
311.494046	8479.832782	28.400000	18.697515
309.856244	8504.337741	28.500000	18.697515
308.214761	8527.916401	28.600000	18.697515
306.570311	8550.599668	28.700000	18.697515
304.923576	8572.417830	28.800000	18.697515
303.275206	8593.400527	28.900000	18.697515
301.625820	8613.576737	29.000000	18.697515
299.877849	8636.973290	29.100000	18.596138
298.128934	8659.470204	29.200000	18.596138
296.379733	8681.098507	29.300000	18.596138
294.630877	8701.888535	29.400000	18.596138
292.882960	8721.869908	29.500000	18.596138
291.136550	8741.071519	29.600000	18.596138
289.392184	8759.521522	29.700000	18.596138
287.650372	8777.247323	29.800000	18.596138
285.911596	8794.275578	29.900000	18.596138
284.176312	8810.632189	30.000000	18.596138
283.234348	8786.054926	30.100000	19.418277
282.310375	8762.614196	30.200000	19.418277
281.403591	8740.252554	30.300000	19.418277
280.513234	8718.915906	30.400000	19.418277
279.638587	8698.553276	30.500000	19.418277
278.778968	8679.116598	30.600000	19.418277
277.933733	8660.560511	30.700000	19.418277
277.102272	8642.842186	30.800000	19.418277
276.284006	8625.921156	30.900000	19.418277
275.478387	8609.759163	31.000000	19.418277
274.137720	8623.709926	31.100000	18.840227
272.797943	8637.115797	31.200000	18.840227
271.459397	8649.997267	31.300000	18.840227
270.122404	8662.374186	31.400000	18.840227
268.787269	8674.265769	31.500000	18.840227
267.454283	8685.690607	31.600000	18.840227
266.123718	8696.666675	31.700000	18.840227
264.795834	8707.211348	31.800000	18.840227
263.470878	8717.341410	31.900000	18.840227
262.149079	8727.073067	32.000000	18.840227
262.112483	8654.162853	32.100000	20.195270
262.113165	8584.911779	32.200000	20.195270
262.149220	8519.090016	32.300000	20.195270
262.218875	8456.485949	32.400000	20.195270
262.320477	8396.904405	32.500000	20.195270
262.452485	8340.165085	32.600000	20.195270
262.613456	8286.101179	32.700000	20.195270
262.802043	8234.558124	32.800000	20.195270
263.016979	8185.392504	32.900000	20.195270
263.257081	8138.471065	33.000000	20.195270
263.140403	8119.289015	33.100000	19.816668
263.033799	8100.914428	33.200000	19.816668
262.936832	8083.309987	33.300000	19.816668
262.849081	8066.440355	33.400000	19.816668
262.770148	8050.272045	33.500000	19.816668
262.699655	8034.773308	33.600000	19.816668
262.637240	8019.914025	33.700000	19.816668
262.582558	8005.665612	33.800000	19.816668
262.535281	7992.000924	33.900000	19.816668
262.495097	7978.894172	34.000000	19.816668
261.485295	8020.163925	34.100000	18.756081
260.459573	8060.028632	34.200000	18.756081
259.418887	8098.521730	34.300000	18.756081
258.364169	8135.677058	34.400000	18.756081
257.296321	8171.528733	34.500000	18.756081
256.216218	8206.111045	34.600000	18.756081
255.124704	8239.458349	34.700000	18.756081
254.022597	8271.604974	34.800000	18.756081
252.910686	8302.585132	34.900000	18.756081
251.789734	8332.432842	35.000000	18.756081
250.641907	8362.098185	35.100000	18.733451
249.486223	8390.666947	35.200000	18.733451
248.323383	8418.172756	35.300000	18.733451
247.154063	8444.648824	35.400000	18.733451
245.978912	8470.127901	35.500000	18.733451
244.798553	8494.642222	35.600000	18.733451
243.613584	8518.223472	35.700000	18.733451
242.424575	8540.902748	35.800000	18.733451
241.232075	8562.710533	35.900000	18.733451
240.036608	8583.676663	36.000000	18.733451
239.317060	8575.432957	36.100000	19.321341
238.604368	8567.554686	36.200000	19.321341
237.898308	8560.025455	36.300000	19.321341
237.198663	8552.829654	36.400000	19.321341
236.505227	8545.952418	36.500000	19.321341
235.817803	8539.379588	36.600000	19.321341
235.136204	8533.097670	36.700000	19.321341
234.460251	8527.093805	36.800000	19.321341
233.789772	8521.355734	36.900000	19.321341
233.124605	8515.871767	37.000000	19.321341
232.312933	8520.461487	37.100000	19.134563
231.502941	8524.875637	37.200000	19.134563
230.694709	8529.121249	37.300000	19.134563
229.888313	8533.205082	37.400000	19.134563
229.083822	8537.133638	37.500000	19.134563
228.281304	8540.913163	37.600000	19.134563
227.480823	8544.549662	37.700000	19.134563
226.682437	8548.048903	37.800000	19.134563
225.886203	8551.416431	37.900000	19.134563
225.092173	8554.657570	38.000000	19.134563
224.867743	8516.553674	38.100000	19.835101
224.660503	8480.201183	38.200000	19.835101
224.469620	8445.506837	38.300000	19.835101
224.294312	8412.383370	38.400000	19.835101
224.133841	8380.749037	38.500000	19.835101
223.987507	8350.527195	38.600000	19.835101
223.854653	8321.645914	38.700000	19.835101
223.734655	8294.037626	38.800000	19.835101
223.626924	8267.638805	38.900000	19.835101
223.530900	8242.389674	39.000000	19.835101
222.470280	8281.782028	39.100000	18.577441
221.398742	8319.770879	39.200000	18.577441
220.317113	8356.393265	39.300000	18.577441
219.226195	8391.686357	39.400000	18.577441
218.126759	8425.687347	39.500000	18.577441
217.019549	8458.433344	39.600000	18.577441
215.905283	8489.961284	39.700000	18.577441
214.784649	8520.307840	39.800000	18.577441
213.658310	8549.509349	39.900000	18.577441
212.526901	8577.601738	40.000000	18.577441
211.788523	8579.595926	40.100000	19.142050
211.052661	8581.519195	40.200000	19.142050
210.319333	8583.374434	40.300000	19.142050
209.588557	8585.164417	40.400000	19.142050
208.860348	8586.891802	40.500000	19.142050
208.134718	8588.559140	40.600000	19.142050
207.411681	8590.168878	40.700000	19.142050
206.691248	8591.723363	40.800000	19.142050
205.973428	8593.224844	40.900000	19.142050
205.258231	8594.675480	41.000000	19.142050
204.746942	8580.883516	41.100000	19.421573
204.242953	8567.700051	41.200000	19.421573
203.745967	8555.096808	41.300000	19.421573
203.255702	8543.046959	41.400000	19.421573
202.771889	8531.525047	41.500000	19.421573
202.294273	8520.506900	41.600000	19.421573
201.822611	8509.969559	41.700000	19.421573
201.356670	8499.891210	41.800000	19.421573
200.896232	8490.251116	41.900000	19.421573
200.441084	8481.029558	42.000000	19.421573
199.574612	8502.399287	42.100000	18.816497
198.704421	8522.944620	42.200000	18.816497
197.830915	8542.693991	42.300000	18.816497
196.954484	8561.675172	42.400000	18.816497
196.075499	8579.915260	42.500000	18.816497
195.194314	8597.440673	42.600000	18.816497
194.311271	8614.277134	42.700000	18.816497
193.426694	8630.449677	42.800000	18.816497
192.540891	8645.982637	42.900000	18.816497
191.654160	8660.899654	43.000000	18.816497
191.363362	8626.941890	43.100000	19.706407
191.085954	8594.547396	43.200000	19.706407
190.821283	8563.634156	43.300000	19.706407
190.568737	8534.125281	43.400000	19.706407
190.327737	8505.948625	43.500000	19.706407
190.097736	8479.036429	43.600000	19.706407
189.878215	8453.325001	43.700000	19.706407
189.668686	8428.754420	43.800000	19.706407
189.468686	8405.268270	43.900000	19.706407
189.277775	8382.813390	44.000000	19.706407
188.924131	8376.247193	44.100000	19.457813
188.573902	8369.960919	44.200000	19.457813
188.226966	8363.942439	44.300000	19.457813
187.883206	8358.180180	44.400000	19.457813
187.542510	8352.663098	44.500000	19.457813
187.204770	8347.380651	44.600000	19.457813
186.869885	8342.322775	44.700000	19.457813
186.537757	8337.479858	44.800000	19.457813
186.208291	8332.842721	44.900000	19.457813
185.881400	8328.402596	45.000000	19.457813
185.501828	8328.793886	45.100000	19.374666
185.123239	8329.175418	45.200000	19.374666
184.745632	8329.547573	45.300000	19.374666
184.369008	8329.910717	45.400000	19.374666
183.993366	8330.265199	45.500000	19.374666
183.618704	8330.611355	45.600000	19.374666
183.245023	8330.949509	45.700000	19.374666
182.872322	8331.279970	45.800000	19.374666
182.500599	8331.603036	45.900000	19.374666
182.129853	8331.918990	46.000000	19.374666
181.740548	8333.879619	46.100000	19.344402
181.351729	8335.767016	46.200000	19.344402
180.963424	8337.584113	46.300000	19.344402
180.575657	8339.333727	46.400000	19.344402
180.188451	8341.018564	46.500000	19.344402
179.801828	8342.641223	46.600000	19.344402
179.415810	8344.204199	46.700000	19.344402
179.030417	8345.709888	46.800000	19.344402
178.645668	8347.160592	46.900000	19.344402
178.261580	8348.558519	47.000000	19.344402
178.855136	8249.342783	47.100000	20.771943
179.484804	8155.235469	47.200000	20.771943
180.149142	8065.888621	47.300000	20.771943
180.846824	7980.984735	47.400000	20.771943
181.576628	7900.233492	47.500000	20.771943
182.337427	7823.368909	47.600000	20.771943
183.128180	7750.146833	47.700000	20.771943
183.947922	7680.342752	47.800000	20.771943
184.795761	7613.749849	47.900000	20.771943
185.670868	7550.177293	48.000000	20.771943
186.919238	7452.428500	48.100000	21.217949
188.210693	7359.434093	48.200000	21.217949
189.544225	7270.879424	48.300000	21.217949
190.918923	7186.476750	48.400000	21.217949
192.333958	7105.962417	48.500000	21.217949
193.788580	7029.094385	48.600000	21.217949
195.282109	6955.650057	48.700000	21.217949
196.813927	6885.424361	48.800000	21.217949
198.383478	6818.228056	48.900000	21.217949
199.990256	6753.886234	49.000000	21.217949
200.971308	6749.641917	49.100000	20.414733
201.957867	6745.527932	49.200000	20.414733
202.949909	6741.539657	49.300000	20.414733
203.947412	6737.672638	49.400000	20.414733
204.950354	6733.922585	49.500000	20.414733
205.958713	6730.285366	49.600000	20.414733
206.972470	6726.757001	49.700000	20.414733
207.991606	6723.333653	49.800000	20.414733
209.016102	6720.011625	49.900000	20.414733
210.045940	6716.787356	50.000000	20.414733
210.065885	6781.245742	50.100000	19.114370
210.059071	6844.143165	50.200000	19.114370
210.026184	6905.479190	50.300000	19.114370
209.967918	6965.256267	50.400000	19.114370
209.884976	7023.479575	50.500000	19.114370
209.778061	7080.156872	50.600000	19.114370
209.647881	7135.298334	50.700000	19.114370
209.495146	7188.916400	50.800000	19.114370
209.320561	7241.025608	50.900000	19.114370
209.124832	7291.642443	51.000000	19.114370
208.627702	7356.522163	51.100000	18.712092
208.105651	7419.612663	51.200000	18.712092
207.559639	7480.925282	51.300000	18.712092
206.990618	7540.474294	51.400000	18.712092
206.399534	7598.276702	51.500000	18.712092
205.787322	7654.352020	51.600000	18.712092
205.154905	7708.722071	51.700000	18.712092
204.503194	7761.410776	51.800000	18.712092
203.833085	7812.443957	51.900000	18.712092
203.145458	7861.849138	52.000000	18.712092
202.871738	7881.888548	52.100000	19.337213
202.590695	7901.206040	52.200000	19.337213
202.302656	7919.824312	52.300000	19.337213
202.007935	7937.765619	52.400000	19.337213
201.706840	7955.051760	52.500000	19.337213
201.399665	7971.704068	52.600000	19.337213
201.086696	7987.743400	52.700000	19.337213
200.768209	8003.190128	52.800000	19.337213
200.444472	8018.064135	52.900000	19.337213
200.115742	8032.384813	53.000000	19.337213
199.603289	8058.882291	53.100000	19.079871
199.082304	8084.423801	53.200000	19.079871
198.553243	8109.038024	53.300000	19.079871
198.016545	8132.753265	53.400000	19.079871
197.472638	8155.597416	53.500000	19.079871
196.921934	8177.597924	53.600000	19.079871
196.364830	8198.781761	53.700000	19.079871
195.801711	8219.175397	53.800000	19.079871
195.232946	8238.804780	53.900000	19.079871
194.658892	8257.695314	54.000000	19.079871
194.008697	8280.892525	54.100000	18.972028
193.352505	8303.220776	54.200000	18.972028
192.690724	8324.708367	54.300000	18.972028
192.023751	8345.383054	54.400000	18.972028
191.351966	8365.272024	54.500000	18.972028
190.675735	8384.401875	54.600000	18.972028
189.995408	8402.798606	54.700000	18.972028
189.311324	8420.487598	54.800000	18.972028
188.623807	8437.493610	54.900000	18.972028
187.933166	8453.840767	55.000000	18.972028
187.176337	8474.108260	55.100000	18.871167
186.415854	8493.593186	55.200000	18.871167
185.652074	8512.322713	55.300000	18.871167
184.885341	8530.323355	55.400000	18.871167
184.115983	8547.620961	55.500000	18.871167
183.344315	8564.240710	55.600000	18.871167
182.570639	8580.207102	55.700000	18.871167
181.795240	8595.543964	55.800000	18.871167
181.018396	8610.274444	55.900000	18.871167
180.240367	8624.421016	56.000000	18.871167
179.814998	8608.698154	56.100000	19.439697
179.396526	8593.671683	56.200000	19.439697
178.984659	8579.308778	56.300000	19.439697
178.579118	8565.578340	56.400000	19.439697
178.179639	8552.450890	56.500000	19.439697
177.785971	8539.898475	56.600000	19.439697
177.397875	8527.894577	56.700000	19.439697
177.015124	8516.414022	56.800000	19.439697
176.637501	8505.432908	56.900000	19.439697
176.264800	8494.928531	57.000000	19.439697
176.142528	8461.358915	57.100000	19.820147
176.031993	8429.306394	57.200000	19.820147
175.932641	8398.692473	57.300000	19.820147
175.843952	8369.443516	57.400000	19.820147
175.765434	8341.490372	57.500000	19.820147
175.696619	8314.768053	57.600000	19.820147
175.637067	8289.215422	57.700000	19.820147
175.586360	8264.774928	57.800000	19.820147
175.544101	8241.392344	57.900000	19.820147
175.509916	8219.016539	58.000000	19.820147
174.995383	8240.746872	58.100000	19.042372
174.475370	8261.662438	58.200000	19.042372
173.950218	8281.790017	58.300000	19.042372
173.420256	8301.155839	58.400000	19.042372
172.885800	8319.785566	58.500000	19.042372
172.347155	8337.704277	58.600000	19.042372
171.804614	8354.936458	58.700000	19.042372
171.258460	8371.505994	58.800000	19.042372
170.708961	8387.436160	58.900000	19.042372
170.156379	8402.749624	59.000000	19.042372
169.405096	8432.624285	59.100000	18.695494
168.647880	8461.377772	59.200000	18.695494
167.885215	8489.044854	59.300000	18.695494
167.117568	8515.659859	59.400000	18.695494
166.345386	8541.256623	59.500000	18.695494
165.569102	8565.868444	59.600000	18.695494
164.789127	8589.528036	59.700000	18.695494
164.005858	8612.267496	59.800000	18.695494
163.219676	8634.118273	59.900000	18.695494
162.430944	8655.111140	60.000000	18.695494
162.206759	8622.251810	60.100000	19.701157
161.993460	8590.899672	60.200000	19.701157
161.790522	8560.976175	60.300000	19.701157
161.597448	8532.407634	60.400000	19.701157
161.413769	8505.124867	60.500000	19.701157
161.239043	8479.062862	60.600000	19.701157
161.072850	8454.160475	60.700000	19.701157
160.914795	8430.360151	60.800000	19.701157
160.764500	8407.607676	60.900000	19.701157
160.621612	8385.851937	61.000000	19.701157
160.139509	8398.815088	61.100000	19.095830
159.655182	8411.271921	61.200000	19.095830
159.168818	8423.241090	61.300000	19.095830
158.680599	8434.740679	61.400000	19.095830
158.190697	8445.788205	61.500000	19.095830
157.699280	8456.400633	61.600000	19.095830
157.206506	8466.594382	61.700000	19.095830
156.712527	8476.385333	61.800000	19.095830
156.217488	8485.788842	61.900000	19.095830
155.721528	8494.819753	62.000000	19.095830
155.910247	8428.023215	62.100000	20.289228
156.119383	8364.473130	62.200000	20.289228
156.348017	8303.972823	62.300000	20.289228
156.595292	8246.340633	62.400000	20.289228
156.860410	8191.408506	62.500000	20.289228
157.142621	8139.020746	62.600000	20.289228
157.441225	8089.032896	62.700000	20.289228
157.755564	8041.310748	62.800000	20.289228
158.085023	7995.729450	62.900000	20.289228
158.429021	7952.172703	63.000000	20.289228
157.895525	7997.031564	63.100000	18.728950
157.350370	8040.379037	63.200000	18.728950
156.794168	8082.248448	63.300000	18.728950
156.227514	8122.673821	63.400000	18.728950
155.650989	8161.689745	63.500000	18.728950
155.065155	8199.331230	63.600000	18.728950
154.470560	8235.633585	63.700000	18.728950
153.867736	8270.632302	63.800000	18.728950
153.257196	8304.362948	63.900000	18.728950
152.639440	8336.861061	64.000000	18.728950
152.306422	8341.856816	64.100000	19.293077
151.972896	8346.656750	64.200000	19.293077
151.638926	8351.268545	64.300000	19.293077
151.304575	8355.699597	64.400000	19.293077
150.969902	8359.957028	64.500000	19.293077
150.634964	8364.047690	64.600000	19.293077
150.299816	8367.978181	64.700000	19.293077
149.964508	8371.754846	64.800000	19.293077
149.629092	8375.383790	64.900000	19.293077
149.293615	8378.870887	65.000000	19.293077
149.498725	8319.650306	65.100000	20.264683
149.721266	8263.232687	65.200000	20.264683
149.960485	8209.454626	65.300000	20.264683
150.215679	8158.164654	65.400000	20.264683
150.486189	8109.222168	65.500000	20.264683
150.771396	8062.496475	65.600000	20.264683
151.070721	8017.865935	65.700000	20.264683
151.383618	7975.217193	65.800000	20.264683
151.709574	7934.444488	65.900000	20.264683
152.048104	7895.449026	66.000000	20.264683
151.227319	7963.726874	66.100000	18.024638
150.391365	8029.908847	66.200000	18.024638
149.541178	8094.017686	66.300000	18.024638
148.677675	8156.079383	66.400000	18.024638
147.801754	8216.122883	66.500000	18.024638
146.914290	8274.179801	66.600000	18.024638
